model_number,star_age,star_mass,log_L,log_R,log_Teff,log_center_Rho,log_center_P,center_h1,center_he3,center_he4,star_mdot
28,0.008192233118047555,0.9999999999979833,2.259457534286574,1.4643125372456334,3.59433753317514,-3.288932256745992,10.311648222745795,0.7,2.9797635251138618e-05,0.27997020236474884,-2.157914561304142e-10
29,0.009840679741657064,0.9999999999976342,2.2522296360080443,1.4640845959983102,3.5926445292291693,-3.2889320252392045,10.311648606150758,0.7,2.9797635251138618e-05,0.27997020236474884,-2.1175323938667215e-10
30,0.011818815689988476,0.9999999999972223,2.245731141836129,1.4638644370746403,3.591129985148026,-3.288931758157439,10.31164904919886,0.7,2.9797635251138618e-05,0.27997020236474884,-2.081489494680669e-10
31,0.01419257882798617,0.9999999999967357,2.2399415864106023,1.4636535050762307,3.589788062290849,-3.288931446697784,10.311649566392903,0.7,2.9797635251138618e-05,0.27997020236474884,-2.0495360904157623e-10
32,0.017041094593583404,0.99999999999616,2.234833749146642,1.4634530369596797,3.588611337033134,-3.2889310797455296,10.311650176109906,0.7,2.9797635251138618e-05,0.27997020236474884,-2.0214131323346812e-10
33,0.020459313512300088,0.9999999999954773,2.2303708254330785,1.463264007548291,3.5875901208104373,-3.288930642989851,10.311650902070445,0.7,2.9797635251138618e-05,0.27997020236474884,-1.996856137346372e-10
34,0.024561176214760103,0.9999999999946669,2.2263013853767712,1.463086219916975,3.5866616546120187,-3.2889301170895315,10.311651776384771,0.7,2.9797635251138618e-05,0.27997020236474884,-1.975580925378443e-10
35,0.029483411457712123,0.9999999999937039,2.2231631275262536,1.4629227970393295,3.5859588015882116,-3.2889294810542533,10.311652833922638,0.7,2.9797635251138618e-05,0.27997020236474884,-1.9563546936115406e-10
36,0.03539009374925454,0.9999999999925571,2.220356902696761,1.4627715844332956,3.5853328516838556,-3.2889287018016886,10.311654129677317,0.7,2.9797635251138618e-05,0.27997020236474884,-1.9415380933032415e-10
37,0.04247811249910545,0.99999999999119,2.218073808847229,1.4626336360228396,3.584831052426701,-3.2889277407239272,10.311655727839542,0.7,2.9797635251138618e-05,0.27997020236474884,-1.9283616168319243e-10
38,0.05098373499892654,0.999999999989559,2.2161357551114524,1.4625088155254622,3.5844089492414453,-3.28892654409919,10.311657717742438,0.7,2.979763525113862e-05,0.27997020236474884,-1.9176415725698913e-10
39,0.06119048199871185,0.9999999999876109,2.2145604498406635,1.4623969028590424,3.584071079256958,-3.288925040306043,10.31166021849285,0.7,2.9797635251138618e-05,0.27997020236474884,-1.9085544821985722e-10
40,0.0734385783984542,0.9999999999852823,2.2132952865078868,1.4622972437612216,3.583804617972674,-3.288923132848924,10.311663390570175,0.7,2.9797635251138614e-05,0.27997020236474884,-1.901154203114346e-10
41,0.08813629407814505,0.9999999999824968,2.2122922351533156,1.4622089806552874,3.5835979866869985,-3.288920700095365,10.311667436262162,0.7,2.9797635251138618e-05,0.27997020236474884,-1.8951889764380913e-10
42,0.10577355289377406,0.9999999999791626,2.211506607200832,1.462131065219496,3.5834405374167733,-3.2889176014872175,10.31167258933274,0.7,2.9797635251138618e-05,0.27997020236474884,-1.8904326398904435e-10
43,0.12693826347252887,0.9999999999751694,2.2108976416047925,1.4620622778532415,3.5833226897008905,-3.28891368772144,10.311679098087472,0.7,2.9797635251138614e-05,0.27997020236474884,-1.8866774720035395e-10
44,0.15233591616703465,0.9999999999703852,2.210429558227856,1.4620016031156315,3.5832360062254613,-3.2889088221047267,10.311687189853735,0.7,2.9797635251138618e-05,0.27997020236474884,-1.8837354498179586e-10
45,0.1828130994004416,0.9999999999646512,2.2100720599442996,1.4619483880882367,3.5831732391682696,-3.288902839253381,10.311697139673221,0.7,2.9797635251138618e-05,0.27997020236474884,-1.8814433776331358e-10
46,0.2193857192805299,0.999999999957777,2.209799800354144,1.4619018069483476,3.5831284648406756,-3.288895476577538,10.311709384261556,0.7,2.9797635251138618e-05,0.27997020236474884,-1.879664933297436e-10
47,0.2632728631366359,0.9999999999495337,2.2095925384075303,1.4618609729223113,3.58309706636704,-3.2888863633315153,10.31172454021909,0.7,2.9797635251138614e-05,0.27997020236474884,-1.8782854688619086e-10
48,0.31593743576396305,0.9999999999396474,2.2094343639514378,1.46182492943434,3.5830755444970026,-3.2888749932687427,10.311743449511615,0.7,2.9797635251138614e-05,0.27997020236474884,-1.8772127820199427e-10
49,0.37913492291675566,0.9999999999277891,2.2093126591133108,1.4617926584843794,3.583061253762451,-3.288860692354549,10.311767233170912,0.7,2.9797635251138618e-05,0.27997020236474884,-1.876373473891929e-10
50,0.45497190750010674,0.9999999999135643,2.209217310252312,1.4617631129082578,3.583052189335262,-3.288842589942814,10.311797339233625,0.7,2.9797635251138614e-05,0.27997020236474884,-1.875708337961536e-10
51,0.5459762890001281,0.9999999998964995,2.209140247776045,1.461735247469446,3.5830468564356015,-3.288819582246879,10.311835603496428,0.7,2.9797635251138614e-05,0.27997020236474884,-1.875168999210005e-10
52,0.6551815468001536,0.9999999998760265,2.2090751007059386,1.4617080190448395,3.5830441838803786,-3.2887903418129074,10.311884233755757,0.7,2.9797635251138618e-05,0.27997020236474884,-1.8747160029116958e-10
53,0.7862278561601844,0.9999999998514643,2.2090168169536466,1.4616803543673929,3.583043445281028,-3.2887533376416984,10.311945776335563,0.7,2.9797635251138618e-05,0.27997020236474884,-1.874317288692657e-10
54,0.9434834273922212,0.9999999998219954,2.2089612340892435,1.4616510964870548,3.583044178505097,-3.2887069238654365,10.31202296858804,0.7,2.9797635251138618e-05,0.27997020236474884,-1.8739463913523385e-10
55,1.1321901128706655,0.9999999997866397,2.2089046654906626,1.4616189435399596,3.5830461128289985,-3.288649617747165,10.312118276496383,0.7,2.979763525113862e-05,0.27997020236474884,-1.8735803460494195e-10
56,1.3586381354447985,0.9999999997442214,2.208843642063604,1.4615824414556668,3.5830491080143805,-3.288579678581444,10.312234595074163,0.7,2.9797635251138618e-05,0.27997020236474884,-1.873197633525068e-10
57,1.6303757625337583,0.999999999693331,2.2087747698282327,1.4615399918814527,3.5830531147426448,-3.2884949836647137,10.312375454653102,0.7,2.9797635251138618e-05,0.27997020236474884,-1.872777034093519e-10
58,1.9564609150405097,0.9999999996322781,2.2086946687746103,1.4614898556681402,3.5830581575858957,-3.2883929109523793,10.312545216047539,0.7,2.9797635251138618e-05,0.27997020236474884,-1.8722970506301546e-10
59,2.3477630980486115,0.9999999995590368,2.2086003393304363,1.4614303907287938,3.583064307694525,-3.2882661595387748,10.312756022268895,0.7,2.979763525113862e-05,0.27997020236474884,-1.8717356660101272e-10
60,2.8173257176583335,0.9999999994711781,2.208488211514207,1.4613594529201068,3.583071744644812,-3.2881126546047015,10.313011323782458,0.7,2.9797635251138614e-05,0.27997020236474884,-1.8710729557483863e-10
61,3.3808008611900005,0.9999999993657922,2.208354223424304,1.4612745501675544,3.583080698998612,-3.2879285339436475,10.313317543878533,0.7,2.9797635251138618e-05,0.27997020236474884,-1.8702844196264663e-10
62,4.056971033428001,0.9999999992393929,2.2081937337690154,1.461172800065797,3.5830914516356684,-3.2877076639861835,10.313684883643983,0.7,2.979763525113862e-05,0.27997020236474884,-1.8693420063280386e-10
63,4.8683752401136005,0.9999999990878053,2.2080013407296883,1.4610508128197435,3.5831043469988635,-3.2874427917500277,10.31412540591902,0.7,2.9797635251138618e-05,0.27997020236474884,-1.8682135837072522e-10
64,5.84206028813632,0.9999999989060319,2.207770663989384,1.4609045628709028,3.583119802788208,-3.287125213361123,10.314653586610685,0.7,2.979763525113862e-05,0.27997020236474884,-1.8668616971596725e-10
65,7.010482345763584,0.9999999986880929,2.2074941049180308,1.4607292487689159,3.583138320071363,-3.286744510844077,10.315286752445502,0.7,2.979763525113862e-05,0.27997020236474884,-1.8652421403627167e-10
66,8.412588814916301,0.9999999984268381,2.207162586855939,1.4605191367462715,3.583160496567162,-3.286288231758208,10.316045613771301,0.7,2.9797635251138618e-05,0.27997020236474884,-1.863302409577471e-10
67,10.09511657789956,0.999999998113723,2.2067652647332388,1.4602673822083094,3.5831870433054682,-3.2857415069531544,10.316954900259187,0.7,2.9797635251138618e-05,0.27997020236474884,-1.8609800421287335e-10
68,12.114149893479471,0.999999997738546,2.206289203391328,1.4599658223940293,3.583218807877131,-3.2850865997760597,10.318044110579455,0.7,2.9797635251138618e-05,0.27997020236474884,-1.8582007844857828e-10
69,14.536989872175365,0.999999997289139,2.205718982794419,1.4596047353236732,3.5832567962630817,-3.2843022473343653,10.319348607878648,0.7,2.9797635251138618e-05,0.27997020236474884,-1.854876581372268e-10
70,17.44439784661044,0.9999999967510058,2.205036253423388,1.4591725655631134,3.5833021988006033,-3.2833627851635683,10.320911075591473,0.7,2.9797635251138614e-05,0.27997020236474884,-1.850903218551807e-10
71,20.933287415932522,0.9999999961069018,2.2042191152351336,1.458655568684511,3.5833564126928414,-3.2822388503225546,10.322780347950271,0.7,2.9797635251138614e-05,0.27997020236474884,-1.846157766875421e-10
72,25.119954899119026,0.9999999953363474,2.203241574524012,1.4580374967275243,3.5834210634935544,-3.2805752874547123,10.325019027780039,0.7,2.9797635251138614e-05,0.27997020236474884,-1.84049514826162e-10
73,30.14395587894283,0.9999999944150735,2.2020726103001627,1.4572990936398027,3.583498023981453,-3.2785792035257924,10.327693877998273,0.7,2.9797635251138618e-05,0.27997020236474884,-1.8337455148128507e-10
74,36.1727570547314,0.9999999933143895,2.2006755157231517,1.4564176891692138,3.583589452572494,-3.2761962572202625,10.330887063691833,0.7,2.979763525113862e-05,0.27997020236474884,-1.825709593727612e-10
75,43.407318465677676,0.9999999920004803,2.199007767703848,1.455366664467735,3.5836980279184076,-3.2733543146297124,10.33469520631481,0.7,2.979763525113862e-05,0.27997020236474884,-1.8161562061899424e-10
76,52.088792158813206,0.9999999904336287,2.1970208381135947,1.4541148893726161,3.583827183068404,-3.2699689561261405,10.33923136260746,0.7,2.9797635251138618e-05,0.27997020236474884,-1.8048222110134432e-10
77,62.506560590575845,0.9999999885673764,2.194659734194277,1.4526261339768138,3.583981284786476,-3.2659418490410985,10.344627199579097,0.7,2.9797635251138614e-05,0.27997020236474884,-1.7914130060749084e-10
78,75.00788270869101,0.999999986347638,2.191865762333962,1.4508584565782527,3.5841666305206776,-3.261159043167331,10.351035263187251,0.7,2.9797635251138618e-05,0.27997020236474884,-1.775602976861931e-10
79,90.00946925042922,0.9999999837117837,2.1885786983716162,1.4487636007325384,3.5843922924529483,-3.25548923571424,10.358631281744932,0.7,2.9797635251138618e-05,0.27997020236474884,-1.7570503878749582e-10
80,108.01137310051506,0.9999999805877139,2.184727322336444,1.4462864897342258,3.584668003943311,-3.2487822427901554,10.367616183924302,0.7,2.9797635251138618e-05,0.27997020236474884,-1.7354108065231844e-10
81,129.61365772061805,0.9999999768930622,2.1801899944307337,1.4433651373963208,3.584994348135836,-3.2408684792722866,10.378216761944888,0.7,2.9797635251138614e-05,0.27997020236474884,-1.7103059706025518e-10
82,155.53639926474168,0.9999999725349736,2.1748628674179393,1.4399301349135327,3.585380067624032,-3.231558175261201,10.390686721108265,0.7,2.979763525113862e-05,0.27997020236474884,-1.681183555067686e-10
83,186.64368911769,0.9999999674097223,2.1691242151141967,1.435900823136734,3.585960060436495,-3.220629664560695,10.405322555363593,0.7,2.9797635251138618e-05,0.27997020236474884,-1.6476046371051992e-10
84,223.97243694122798,0.9999999613962064,2.16159053927018,1.431200739619931,3.586426683233893,-3.2078734599009824,10.422404683889278,0.7,2.9797635251138614e-05,0.27997020236474884,-1.610961063383545e-10
85,268.7669343294736,0.9999999543804264,2.152816201087219,1.4257435233492122,3.5869617068235122,-3.193051854026491,10.442251610578536,0.7,2.9797635251138614e-05,0.27997020236474884,-1.5662146681960488e-10
86,322.52033119536827,0.9999999462329024,2.142401663863628,1.4194430393006356,3.5875083145419024,-3.175927128635405,10.465180810633585,0.7,2.9797635251138618e-05,0.27997020236474884,-1.5157226328802914e-10
87,387.0244074344419,0.9999999368250201,2.131826268339655,1.4121881519031587,3.588491909359647,-3.1561888975832426,10.491604480757763,0.7,2.979763525113862e-05,0.27997020236474884,-1.4584942384273717e-10
88,464.42929892133026,0.9999999259896724,2.118391634174876,1.4039098573007343,3.589272398119665,-3.133637341164872,10.521787752404256,0.7,2.9797635251138618e-05,0.27997020236474884,-1.3998272354070637e-10
89,557.3151687055963,0.9999999136213396,2.102922156021562,1.394531304033952,3.5900943052147274,-3.1080597943042387,10.556020304911574,0.7,2.9797635251138618e-05,0.27997020236474884,-1.3315623744927563e-10
90,668.7782124467155,0.9999998996046844,2.0875095670191866,1.383932194572221,3.5915407126949996,-3.0791254863962783,10.594745947601702,0.7,2.9797635251138618e-05,0.27997020236474884,-1.2575159113674893e-10
91,802.5338649360586,0.9999998837625409,2.0689563939386177,1.3720764939833685,3.5928302697192835,-3.0467014441450657,10.638125258791135,0.7,2.9797635251138614e-05,0.27997020236474884,-1.1844092664633594e-10
92,963.0406479232704,0.9999998660375377,2.047074881596691,1.358955291247835,3.5939204930015682,-3.010737814216474,10.68621845685125,0.7,2.9797635251138614e-05,0.27997020236474884,-1.1043148943926833e-10
93,1105.9219982123873,0.9999998514807424,2.031477750421128,1.3479688943656942,3.595514408648748,-2.9805867259899306,10.726537178143015,0.7,2.9797635251138618e-05,0.27997020236474884,-1.0188030169389633e-10
94,1245.5355897611855,0.9999998381014114,2.0152352195931202,1.3378693835545492,3.596503531347319,-2.952829254753893,10.763653318739212,0.7,2.979763525113862e-05,0.27997020236474884,-9.583115017296377e-11
95,1413.0718996197436,0.999999822991093,1.9964118880034487,1.3265651365097644,3.597449821972293,-2.9217111430105396,10.805255027157507,0.7,2.9797635251138618e-05,0.27997020236474884,-9.019130373386113e-11
96,1614.1154714500133,0.9999998060739397,1.9775726413019488,1.3139471416822057,3.599049007710698,-2.886929124346147,10.851750685048984,0.7,2.979763525113862e-05,0.27997020236474884,-8.414670075437291e-11
97,1796.6775177129539,0.9999997917853175,1.9602353640898966,1.3032092993174802,3.600083609590047,-2.857278623051009,10.891379041980052,0.7,2.9797635251138618e-05,0.27997020236474884,-7.826721104190013e-11
98,2015.7519732284827,0.9999997757123344,1.9412034449640567,1.2912124079871001,3.6013240754737774,-2.8240976298226634,10.935713976817842,0.7,2.9797635251138618e-05,0.27997020236474884,-7.336767306284415e-11
99,2278.6413198471173,0.9999997577547082,1.918859942548033,1.277952278576997,3.6023682645748227,-2.787359730862028,10.984797127988289,0.7,2.979763525113862e-05,0.27997020236474884,-6.830868764353012e-11
100,2510.5960734982905,0.9999997431573052,1.9037548780466458,1.2669336596682044,3.604101307903872,-2.75679471260161,11.025626909553376,0.7,2.9797635251138618e-05,0.27997020236474884,-6.293211355854444e-11
101,2736.263191673548,0.9999997297846723,1.8873458774777645,1.2568511422869557,3.6050403164522766,-2.7287814497163567,11.063045014005674,0.7,2.9797635251138618e-05,0.27997020236474884,-5.925822526651965e-11
102,3007.0637334838575,0.9999997146871161,1.8686677178188316,1.2455590623401784,3.606016816510932,-2.6973630709366883,11.105008320261447,0.7,2.9797635251138618e-05,0.27997020236474884,-5.5751573407259206e-11
103,3332.024383656228,0.9999996977781259,1.8486568791191194,1.2329872363063124,3.6073000198529366,-2.6623292835369288,11.151792526492345,0.7,2.9797635251138618e-05,0.27997020236474884,-5.203396199285563e-11
104,3626.4250041599685,0.9999996835665266,1.8307602252997872,1.2223238867436796,3.60815753117942,-2.632570437105489,11.191529715455578,0.7,2.9797635251138618e-05,0.27997020236474884,-4.827299426999624e-11
105,3979.705748764458,0.9999996675980234,1.813605528155295,1.210355891516016,3.609852854507129,-2.5991300873974255,11.236179097635546,0.7,2.9797635251138618e-05,0.27997020236474884,-4.520060427268683e-11
106,4403.642642289845,0.9999996496786521,1.7923120635603897,1.1970940040269755,3.611160432102923,-2.5620130829931527,11.285732027109807,0.7,2.9797635251138618e-05,0.27997020236474884,-4.226895931185961e-11
107,4776.5782640509215,0.999999635120707,1.7736992701202994,1.1861958771027044,3.611956297205036,-2.5314661604884003,11.326513665936574,0.7,2.979763525113862e-05,0.27997020236474884,-3.9036081050789104e-11
108,5139.299698620981,0.9999996218916613,1.75663357086445,1.176235584691739,3.612670018596556,-2.5035114317635707,11.363829747647022,0.7,2.9797635251138618e-05,0.27997020236474884,-3.647164038497622e-11
109,5574.565420105052,0.9999996069745827,1.7402194021403397,1.1650167226894632,3.6141759074166666,-2.4719915871313853,11.405900940106045,0.7,2.979763525113862e-05,0.27997020236474884,-3.427119997270081e-11
110,6096.884285885937,0.999999590177572,1.7195133833309477,1.1525454425710462,3.6152350427735267,-2.436904411449429,11.452734131308919,0.7,2.9797635251138618e-05,0.27997020236474884,-3.2158537284143646e-11
111,6570.056824569772,0.9999995760801881,1.7015440374729822,1.1419676029891184,3.6160316260999994,-2.4071019750070373,11.492507957913734,0.7,2.9797635251138618e-05,0.27997020236474884,-2.9793326446337936e-11
112,7137.863870990374,0.9999995602395528,1.6836183009483368,1.1301120187424696,3.6174779840921625,-2.3736645068478155,11.537132310340997,0.7,2.9797635251138618e-05,0.27997020236474884,-2.789791944365757e-11
113,7819.232326695097,0.9999995424906084,1.6616661006559297,1.1169892587507784,3.6185513140149066,-2.336597925834264,11.586596929287234,0.7,2.9797635251138614e-05,0.27997020236474884,-2.6048966786794644e-11
114,8419.358281082368,0.999999528070851,1.6438950328958657,1.1061678060985605,3.619519273400999,-2.3059933290299797,11.62743598117231,0.7,2.9797635251138614e-05,0.27997020236474884,-2.4027885261558827e-11
115,9003.261821618928,0.9999995149348208,1.6258537024077349,1.0962954617310328,3.6199451129627302,-2.278039474521321,11.664736161663614,0.7,2.9797635251138614e-05,0.27997020236474884,-2.2496918514644662e-11
116,9703.946070262797,0.999999500152871,1.60973102337689,1.0851651089493661,3.6214796195958523,-2.2464977415465395,11.70682210728772,0.7,2.9797635251138618e-05,0.27997020236474884,-2.10964492946977e-11
117,10544.76716863544,0.9999994834934484,1.5892670588825972,1.0727816741721883,3.6225553458608686,-2.2113605531546043,11.753706186800487,0.7,2.9797635251138618e-05,0.27997020236474884,-1.981327834545393e-11
118,11306.608753871287,0.9999994694984251,1.5724869155014762,1.0622449809679204,3.6236286566177216,-2.1814280284411485,11.793640740375581,0.7,2.9797635251138618e-05,0.27997020236474884,-1.836999121853747e-11
119,12220.818656154304,0.9999994537281947,1.5523153967643095,1.0504966757133096,3.624459929560736,-2.148011535939867,11.838220333480951,0.7,2.979763525113862e-05,0.27997020236474884,-1.7250119905210094e-11
120,13317.870538893923,0.9999994361449316,1.5288410659876595,1.037531736608012,3.6250738164192224,-2.111093299622581,11.88747445518422,0.7,2.9797635251138618e-05,0.27997020236474884,-1.6027740453993962e-11
121,14285.882885304249,0.9999994218785466,1.5133957853166624,1.0267596722000927,3.6265985284554327,-2.080385257465449,11.928435269354082,0.7,2.9797635251138618e-05,0.27997020236474884,-1.4737812901752414e-11
122,15228.068715041973,0.9999994088062387,1.4968200653967199,1.0168952995334664,3.6273867848087598,-2.05223483564874,11.96598501961601,0.7,2.979763525113862e-05,0.27997020236474884,-1.3874447563810283e-11
123,16358.69171072724,0.9999993940459984,1.4779966182209556,1.0058440560543085,3.6282065447543976,-2.020668504359557,12.008090653215715,0.7,2.979763525113862e-05,0.27997020236474884,-1.3054962029496076e-11
124,17715.439305549564,0.9999993775111584,1.4565481696780094,0.9935717970991974,3.6289805620962166,-1.9855791684457869,12.054896959848652,0.7,2.9797635251138618e-05,0.27997020236474884,-1.218711554797026e-11
125,18945.8110681643,0.9999993636366826,1.4407054478721932,0.9830950083665825,3.6302582760110704,-1.9555932771585367,12.094890811589227,0.7,2.979763525113862e-05,0.27997020236474884,-1.1276653304327457e-11
126,20422.257183301987,0.999999347966346,1.42029350899269,0.9714174584469988,3.6309940662509863,-1.9221283055084382,12.139516292384853,0.7,2.9797635251138625e-05,0.27997020236474884,-1.0613551313430406e-11
127,22193.99252146721,0.9999993305012856,1.3983467823211415,0.9584840070166302,3.6319741102982834,-1.885030965332895,12.188989019533924,0.7,2.979763525113863e-05,0.27997020236474884,-9.857601146088955e-12
128,23756.07562653493,0.9999993162912487,1.3806694325792692,0.9478015945728049,3.6328959790847284,-1.854356981436017,12.229891305827932,0.7,2.9797635251138638e-05,0.27997020236474884,-9.096850792496726e-12
129,25276.538919040457,0.9999993033341653,1.363490447102652,0.9380286827404469,3.6334876886317526,-1.8262701858621881,12.267345672221808,0.7,2.979763525113865e-05,0.27997020236474884,-8.521799567916498e-12
130,27101.094870047087,0.9999992887212587,1.3436763581708333,0.9271008757228432,3.6339980699076,-1.7948423979943928,12.309259131192043,0.7,2.9797635251138665e-05,0.27997020236474884,-8.009020840035236e-12
131,29290.562011255042,0.9999992723841211,1.324816357486965,0.9148898412528859,3.635388586971612,-1.759690523007886,12.356130913333333,0.7,2.9797635251138692e-05,0.27997020236474884,-7.46169570499145e-12
132,31278.63931157949,0.9999992585739271,1.3068784755450285,0.904502647786864,3.6360977132191388,-1.729757974874932,12.396043537678615,0.7,2.979763525113873e-05,0.27997020236474884,-6.946507453917374e-12
133,33664.33207196883,0.999999243048057,1.2868756335156946,0.8929104671829601,3.636893093013757,-1.6963225070636962,12.440622979275329,0.7,2.979763525113879e-05,0.27997020236474884,-6.5079084767769696e-12
134,36527.163384436026,0.9999992257242962,1.264654247003179,0.8800760038901833,3.6377549780320164,-1.6592750286447735,12.490018987472423,0.7,2.97976352511389e-05,0.27997020236474884,-6.051268463581622e-12
135,39053.99648130908,0.9999992116194897,1.245601220520017,0.8694950782672284,3.6382821842227036,-1.6287044852157533,12.530776327638925,0.7,2.979763525113903e-05,0.27997020236474884,-5.582009592642357e-12
136,41517.02703242572,0.9999991987776742,1.2285127048614424,0.8597976693483048,3.6388587597675213,-1.6006622862517679,12.5681624535052,0.7,2.9797635251139204e-05,0.27997020236474884,-5.2138271891912065e-12
137,44472.6636937657,0.9999991842892298,1.2110617626857678,0.8488939790940456,3.6399478693507326,-1.5691110700159516,12.610231222159046,0.7,2.979763525113949e-05,0.27997020236474884,-4.9019707275429786e-12
138,48019.427687373674,0.9999991680019568,1.189572045369219,0.8367814123711651,3.640631723383035,-1.5340291841710343,12.657002547643046,0.7,2.9797635251139983e-05,0.27997020236474884,-4.592150230083288e-12
139,51239.46397901502,0.9999991543160184,1.170608231847625,0.8264997723498142,3.641031590013313,-1.5042346970145775,12.696730231562551,0.7,2.9797635251140603e-05,0.27997020236474884,-4.250243485750692e-12
140,55103.507528984635,0.999999138962413,1.149612561831697,0.815048179661468,3.641508468853504,-1.4710346866200117,12.741003776692695,0.7,2.9797635251141637e-05,0.27997020236474884,-3.973455584394337e-12
141,59740.359788948175,0.9999991218644503,1.1286014875901091,0.8023311172947806,3.64261423147645,-1.4341335198354501,12.79020773012479,0.7,2.979763525114344e-05,0.27997020236474884,-3.687407262962391e-12
142,63844.498307604816,0.999999107861647,1.1096133513993467,0.7918149131773774,3.6431252994874614,-1.4035854104386312,12.830933961456152,0.7,2.97976352511456e-05,0.27997020236474884,-3.4118739467473965e-12
143,67846.88450855987,0.9999990951029113,1.0921549424210775,0.7821790583921293,3.6435786246355177,-1.3755790782053978,12.868275360003164,0.7,2.9797635251148403e-05,0.27997020236474884,-3.1877822152485067e-12
144,72649.74794970594,0.9999990807184164,1.0732583820689376,0.7713782889709505,3.6442548692580723,-1.3441745953320732,12.910153158268443,0.7,2.979763525115299e-05,0.27997020236474884,-2.9949831622360034e-12
145,78413.18407908123,0.999999064597915,1.05093753629651,0.7593993637927386,3.6446641204040717,-1.309317527033994,12.956628713042882,0.7,2.9797635251160756e-05,0.27997020236474884,-2.797029594991473e-12
146,83659.81485296655,0.9999990510373497,1.0321015277580454,0.7491993599721997,3.645055120179725,-1.27961585136025,12.996229172154647,0.7,2.9797635251170222e-05,0.27997020236474884,-2.5846235532257544e-12
147,89955.77178162892,0.9999990358170557,1.0131920031949067,0.7377838524596595,3.6460354927952103,-1.246360629529324,13.040575391979619,0.7,2.9797635251185933e-05,0.27997020236474884,-2.4174711013156263e-12
148,97510.92009602378,0.9999990187845217,0.9899283928378407,0.7251700421545173,3.646526495358515,-1.209591988792451,13.089606989313898,0.7,2.9797635251212855e-05,0.27997020236474884,-2.2544274600569373e-12
149,104200.561272761,0.9999990048990168,0.970687842797441,0.7147383451479039,3.6469322063517216,-1.1791658590496874,13.130180361891632,0.7,2.9797635251244802e-05,0.27997020236474884,-2.075672600085334e-12
150,110735.24027571104,0.9999989922309347,0.9527382703209055,0.7051731197934872,3.6472274259097963,-1.1512532913490658,13.167403833937277,0.7,2.979763525128556e-05,0.27997020236474884,-1.9385928715126847e-12
151,118576.85507925108,0.9999989779624673,0.9323512565412801,0.6944862962780777,3.6474740842225946,-1.1200442954985619,13.209017844531889,0.6999999999999998,2.9797635251351372e-05,0.27997020236474884,-1.8195827840635947e-12
152,127986.79284349913,0.9999989620225986,0.9119982459490799,0.6825786720729697,3.6483396436770987,-1.0852497459348902,13.255412182902369,0.6999999999999997,2.9797635251461066e-05,0.27997020236474884,-1.6939398620088767e-12
153,136569.23235089073,0.9999989485252609,0.8927434504793645,0.6724292182944875,3.6486006716989103,-1.0555816943787857,13.294972707482197,0.6999999999999996,2.9797635251593237e-05,0.27997020236474884,-1.5726691229574044e-12
154,146868.15975976063,0.9999989333887732,0.8712610180058512,0.6611344040469798,3.648877470704286,-1.0225486059597513,13.339019371122308,0.6999999999999994,2.9797635251809065e-05,0.27997020236474884,-1.4697149665559445e-12
155,159226.87265040452,0.9999989165453981,0.8476818490275412,0.6486591085366555,3.649220326214871,-0.986041441375076,13.387703587516258,0.6999999999999991,2.9797635252172283e-05,0.27997020236474884,-1.3628745340199744e-12
156,170206.9410761115,0.9999989027730984,0.8292538373205202,0.6382862547471722,3.649799750182857,-0.9556725076825461,13.428205243952439,0.6999999999999986,2.979763525259903e-05,0.27997020236474884,-1.2542999917997054e-12
157,180945.8597747761,0.9999988901675683,0.8110725725053906,0.6287675998968175,3.650013761404252,-0.9277945404088402,13.465384169291143,0.6999999999999981,2.9797635253137677e-05,0.27997020236474884,-1.1738174458300235e-12
158,193832.56221317363,0.9999988759756059,0.7904528977844633,0.6181377797438818,3.650173752800488,-0.896645788411923,13.506921577828313,0.6999999999999972,2.9797635253995745e-05,0.27997020236474884,-1.101287337373181e-12
159,209296.60513925066,0.9999988601276155,0.7673355444558609,0.6063659287209279,3.650280339979815,-0.8621289556460738,13.552948286542335,0.6999999999999957,2.979763525540229e-05,0.27997020236474884,-1.024828411706766e-12
160,223434.80849532105,0.9999988467568529,0.7494101900078584,0.5962751790337963,3.6508443762113796,-0.8325282981701458,13.5924200779102,0.6999999999999941,2.9797635257079758e-05,0.27997020236474884,-9.457186629365684e-13
161,240400.6525226055,0.9999988317143075,0.7273935967845974,0.5850574347292518,3.650949100057837,-0.7996160795475796,13.636315763018501,0.6999999999999914,2.9797635259780045e-05,0.27997020236474884,-8.866370213431179e-13
162,260759.66535534683,0.9999988149930765,0.7029089820258343,0.5726900500102559,3.6510116387276437,-0.7633154690312532,13.684727918435403,0.699999999999987,2.9797635264250335e-05,0.27997020236474884,-8.213183579870451e-13
163,278887.195150752,0.9999988013158461,0.6822951588173864,0.5624338462255296,3.6509862848178956,-0.7331946918006146,13.724898218087136,0.6999999999999817,2.979763526943978e-05,0.27997020236474884,-7.545005105835991e-13
164,296667.5728742718,0.9999987888210118,0.6649116480448635,0.5529770256716862,3.6513688174016856,-0.7054098932737105,13.761955730695986,0.6999999999999753,2.9797635275932156e-05,0.27997020236474884,-7.027316548391742e-13
165,318004.02614249557,0.9999987747258061,0.6435518030939179,0.542432509249723,3.6513011143749314,-0.6744138360406061,13.803292034449662,0.699999999999965,2.9797635286136457e-05,0.27997020236474884,-6.606161567315651e-13
